source_id,target_id,relationship_type
CVE-2025-5228,CWE-119,IS_INSTANCE_OF
CVE-2025-5228,CWE-121,IS_INSTANCE_OF
CVE-2025-5229,CWE-89,IS_INSTANCE_OF
CVE-2025-5229,CWE-89,IS_INSTANCE_OF
CVE-2025-5229,CWE-74,IS_INSTANCE_OF
CVE-2025-5230,CWE-89,IS_INSTANCE_OF
CVE-2025-5230,CWE-74,IS_INSTANCE_OF
CVE-2025-5231,CWE-89,IS_INSTANCE_OF
CVE-2025-5231,CWE-74,IS_INSTANCE_OF
CVE-2025-5232,CWE-89,IS_INSTANCE_OF
CVE-2025-5232,CWE-74,IS_INSTANCE_OF
CVE-2025-5233,CWE-79,IS_INSTANCE_OF
CVE-2025-5234,CWE-79,IS_INSTANCE_OF
CVE-2025-5235,CWE-79,IS_INSTANCE_OF
CVE-2025-5236,CWE-79,IS_INSTANCE_OF
CVE-2025-5237,CWE-79,IS_INSTANCE_OF
CVE-2025-5238,CWE-79,IS_INSTANCE_OF
CVE-2025-5239,CWE-79,IS_INSTANCE_OF
CVE-2025-5244,CWE-119,IS_INSTANCE_OF
CVE-2025-5245,CWE-119,IS_INSTANCE_OF
CVE-2025-5246,CWE-89,IS_INSTANCE_OF
CVE-2025-52464,CWE-331,IS_INSTANCE_OF
CVE-2025-52467,CWE-200,IS_INSTANCE_OF
CVE-2025-52474,CWE-89,IS_INSTANCE_OF
CVE-2025-5248,CWE-89,IS_INSTANCE_OF
CVE-2025-5248,CWE-74,IS_INSTANCE_OF
CVE-2025-52484,CWE-345,IS_INSTANCE_OF
CVE-2025-52485,CWE-79,IS_INSTANCE_OF
CVE-2025-52486,CWE-79,IS_INSTANCE_OF
CVE-2025-52487,CWE-863,IS_INSTANCE_OF
CVE-2025-52488,CWE-200,IS_INSTANCE_OF
CVE-2025-5249,CWE-89,IS_INSTANCE_OF
CVE-2025-5249,CWE-74,IS_INSTANCE_OF
CVE-2025-5250,CWE-89,IS_INSTANCE_OF
CVE-2025-5250,CWE-74,IS_INSTANCE_OF
CVE-2025-5251,CWE-89,IS_INSTANCE_OF
CVE-2025-5251,CWE-74,IS_INSTANCE_OF
CVE-2025-5252,CWE-89,IS_INSTANCE_OF
CVE-2025-5252,CWE-89,IS_INSTANCE_OF
CVE-2025-5252,CWE-74,IS_INSTANCE_OF
CVE-2025-5255,CWE-276,IS_INSTANCE_OF
CVE-2025-52552,CWE-79,IS_INSTANCE_OF
CVE-2025-52552,CWE-601,IS_INSTANCE_OF
CVE-2025-52556,CWE-347,IS_INSTANCE_OF
CVE-2025-52557,CWE-1384,IS_INSTANCE_OF
CVE-2025-5259,CWE-79,IS_INSTANCE_OF
CVE-2025-52707,CWE-79,IS_INSTANCE_OF
CVE-2025-52708,CWE-98,IS_INSTANCE_OF
CVE-2025-52710,CWE-79,IS_INSTANCE_OF
CVE-2025-52711,CWE-352,IS_INSTANCE_OF
CVE-2025-52713,CWE-918,IS_INSTANCE_OF
CVE-2025-52715,CWE-98,IS_INSTANCE_OF
CVE-2025-52719,CWE-497,IS_INSTANCE_OF
CVE-2025-52733,CWE-79,IS_INSTANCE_OF
CVE-2025-52772,CWE-352,IS_INSTANCE_OF
CVE-2025-52780,CWE-352,IS_INSTANCE_OF
CVE-2025-52781,CWE-352,IS_INSTANCE_OF
CVE-2025-52782,CWE-79,IS_INSTANCE_OF
CVE-2025-52783,CWE-352,IS_INSTANCE_OF
CVE-2025-52784,CWE-352,IS_INSTANCE_OF
CVE-2025-52789,CWE-352,IS_INSTANCE_OF
CVE-2025-52790,CWE-352,IS_INSTANCE_OF
CVE-2025-52791,CWE-352,IS_INSTANCE_OF
CVE-2025-52792,CWE-352,IS_INSTANCE_OF
CVE-2025-52793,CWE-352,IS_INSTANCE_OF
CVE-2025-52794,CWE-352,IS_INSTANCE_OF
CVE-2025-52795,CWE-352,IS_INSTANCE_OF
CVE-2025-5280,CWE-787,IS_INSTANCE_OF
CVE-2025-52802,CWE-862,IS_INSTANCE_OF
CVE-2025-5282,CWE-862,IS_INSTANCE_OF
CVE-2025-52821,CWE-89,IS_INSTANCE_OF
CVE-2025-52822,CWE-89,IS_INSTANCE_OF
CVE-2025-52825,CWE-352,IS_INSTANCE_OF
CVE-2025-5285,CWE-79,IS_INSTANCE_OF
CVE-2025-5286,CWE-79,IS_INSTANCE_OF
CVE-2025-5287,CWE-89,IS_INSTANCE_OF
CVE-2025-5288,CWE-862,IS_INSTANCE_OF
CVE-2025-5290,CWE-79,IS_INSTANCE_OF
CVE-2025-5291,CWE-79,IS_INSTANCE_OF
CVE-2025-5292,CWE-79,IS_INSTANCE_OF
CVE-2025-5295,CWE-119,IS_INSTANCE_OF
CVE-2025-5295,CWE-120,IS_INSTANCE_OF
CVE-2025-5297,CWE-787,IS_INSTANCE_OF
CVE-2025-5297,CWE-119,IS_INSTANCE_OF
CVE-2025-5297,CWE-121,IS_INSTANCE_OF
CVE-2025-5298,CWE-89,IS_INSTANCE_OF
CVE-2025-5298,CWE-89,IS_INSTANCE_OF
CVE-2025-5298,CWE-74,IS_INSTANCE_OF
CVE-2025-5299,CWE-284,IS_INSTANCE_OF
CVE-2025-5299,CWE-434,IS_INSTANCE_OF
CVE-2025-5303,CWE-79,IS_INSTANCE_OF
CVE-2025-5307,CWE-125,IS_INSTANCE_OF
CVE-2025-5324,CWE-404,IS_INSTANCE_OF
CVE-2025-5324,CWE-401,IS_INSTANCE_OF
CVE-2025-5326,CWE-20,IS_INSTANCE_OF
CVE-2025-5326,CWE-502,IS_INSTANCE_OF
CVE-2025-5327,CWE-918,IS_INSTANCE_OF
CVE-2025-5327,CWE-918,IS_INSTANCE_OF
CVE-2025-5328,CWE-22,IS_INSTANCE_OF
CVE-2025-5332,CWE-89,IS_INSTANCE_OF
CVE-2025-5336,CWE-79,IS_INSTANCE_OF
CVE-2025-5337,CWE-79,IS_INSTANCE_OF
CVE-2025-5340,CWE-79,IS_INSTANCE_OF
CVE-2025-5341,CWE-79,IS_INSTANCE_OF
CVE-2025-5353,CWE-321,IS_INSTANCE_OF
CVE-2025-5356,CWE-119,IS_INSTANCE_OF
CVE-2025-5356,CWE-120,IS_INSTANCE_OF
CVE-2025-5357,CWE-120,IS_INSTANCE_OF
CVE-2025-5357,CWE-119,IS_INSTANCE_OF
CVE-2025-5357,CWE-120,IS_INSTANCE_OF
CVE-2025-5358,CWE-89,IS_INSTANCE_OF
CVE-2025-5358,CWE-74,IS_INSTANCE_OF
CVE-2025-5359,CWE-89,IS_INSTANCE_OF
CVE-2025-5359,CWE-74,IS_INSTANCE_OF
CVE-2025-5360,CWE-89,IS_INSTANCE_OF
CVE-2025-5360,CWE-89,IS_INSTANCE_OF
CVE-2025-5360,CWE-74,IS_INSTANCE_OF
CVE-2025-5361,CWE-89,IS_INSTANCE_OF
CVE-2025-5361,CWE-89,IS_INSTANCE_OF
CVE-2025-5361,CWE-74,IS_INSTANCE_OF
CVE-2025-5362,CWE-89,IS_INSTANCE_OF
CVE-2025-5362,CWE-89,IS_INSTANCE_OF
CVE-2025-5362,CWE-74,IS_INSTANCE_OF
CVE-2025-5363,CWE-89,IS_INSTANCE_OF
CVE-2025-5364,CWE-89,IS_INSTANCE_OF
CVE-2025-5365,CWE-89,IS_INSTANCE_OF
CVE-2025-5367,CWE-89,IS_INSTANCE_OF
CVE-2025-5368,CWE-89,IS_INSTANCE_OF
CVE-2025-5369,CWE-89,IS_INSTANCE_OF
CVE-2025-5370,CWE-89,IS_INSTANCE_OF
CVE-2025-5371,CWE-89,IS_INSTANCE_OF
CVE-2025-5373,CWE-89,IS_INSTANCE_OF
CVE-2025-5374,CWE-89,IS_INSTANCE_OF
CVE-2025-5375,CWE-89,IS_INSTANCE_OF
CVE-2025-5376,CWE-89,IS_INSTANCE_OF
CVE-2025-5377,CWE-79,IS_INSTANCE_OF
CVE-2025-5377,CWE-94,IS_INSTANCE_OF
CVE-2025-5378,CWE-79,IS_INSTANCE_OF
CVE-2025-5378,CWE-94,IS_INSTANCE_OF
CVE-2025-5379,CWE-798,IS_INSTANCE_OF
CVE-2025-5379,CWE-259,IS_INSTANCE_OF
CVE-2025-5381,CWE-22,IS_INSTANCE_OF
CVE-2025-5383,CWE-79,IS_INSTANCE_OF
CVE-2025-5384,CWE-89,IS_INSTANCE_OF
CVE-2025-5384,CWE-74,IS_INSTANCE_OF
CVE-2025-5385,CWE-22,IS_INSTANCE_OF
CVE-2025-5386,CWE-89,IS_INSTANCE_OF
CVE-2025-5386,CWE-74,IS_INSTANCE_OF
CVE-2025-5387,CWE-284,IS_INSTANCE_OF
CVE-2025-5387,CWE-266,IS_INSTANCE_OF
CVE-2025-5388,CWE-89,IS_INSTANCE_OF
CVE-2025-5388,CWE-74,IS_INSTANCE_OF
CVE-2025-5389,CWE-284,IS_INSTANCE_OF
CVE-2025-5389,CWE-266,IS_INSTANCE_OF
CVE-2025-5390,CWE-284,IS_INSTANCE_OF
CVE-2025-5390,CWE-266,IS_INSTANCE_OF
CVE-2025-5395,CWE-434,IS_INSTANCE_OF
CVE-2025-5400,CWE-89,IS_INSTANCE_OF
CVE-2025-5400,CWE-74,IS_INSTANCE_OF
CVE-2025-5401,CWE-89,IS_INSTANCE_OF
CVE-2025-5401,CWE-74,IS_INSTANCE_OF
CVE-2025-5402,CWE-89,IS_INSTANCE_OF
CVE-2025-5402,CWE-74,IS_INSTANCE_OF
CVE-2025-5403,CWE-89,IS_INSTANCE_OF
CVE-2025-5403,CWE-74,IS_INSTANCE_OF
CVE-2025-5404,CWE-404,IS_INSTANCE_OF
CVE-2025-5405,CWE-79,IS_INSTANCE_OF
CVE-2025-5405,CWE-94,IS_INSTANCE_OF
CVE-2025-5406,CWE-284,IS_INSTANCE_OF
CVE-2025-5406,CWE-434,IS_INSTANCE_OF
CVE-2025-5407,CWE-79,IS_INSTANCE_OF
CVE-2025-5407,CWE-94,IS_INSTANCE_OF
CVE-2025-5408,CWE-119,IS_INSTANCE_OF
CVE-2025-5408,CWE-120,IS_INSTANCE_OF
CVE-2025-5409,CWE-284,IS_INSTANCE_OF
CVE-2025-5409,CWE-266,IS_INSTANCE_OF
CVE-2025-5410,CWE-352,IS_INSTANCE_OF
CVE-2025-5410,CWE-862,IS_INSTANCE_OF
CVE-2025-5411,CWE-79,IS_INSTANCE_OF
CVE-2025-5411,CWE-94,IS_INSTANCE_OF
CVE-2025-5412,CWE-79,IS_INSTANCE_OF
CVE-2025-5412,CWE-94,IS_INSTANCE_OF
CVE-2025-5416,CWE-497,IS_INSTANCE_OF
CVE-2025-5420,CWE-79,IS_INSTANCE_OF
CVE-2025-5420,CWE-94,IS_INSTANCE_OF
CVE-2025-5421,CWE-284,IS_INSTANCE_OF
CVE-2025-5421,CWE-266,IS_INSTANCE_OF
CVE-2025-5422,CWE-284,IS_INSTANCE_OF
CVE-2025-5422,CWE-266,IS_INSTANCE_OF
CVE-2025-5423,CWE-284,IS_INSTANCE_OF
CVE-2025-5423,CWE-266,IS_INSTANCE_OF
CVE-2025-5424,CWE-284,IS_INSTANCE_OF
CVE-2025-5424,CWE-266,IS_INSTANCE_OF
CVE-2025-5425,CWE-284,IS_INSTANCE_OF
CVE-2025-5425,CWE-266,IS_INSTANCE_OF
CVE-2025-5426,CWE-284,IS_INSTANCE_OF
CVE-2025-5426,CWE-266,IS_INSTANCE_OF
CVE-2025-5427,CWE-284,IS_INSTANCE_OF
CVE-2025-5427,CWE-266,IS_INSTANCE_OF
CVE-2025-5429,CWE-284,IS_INSTANCE_OF
CVE-2025-5429,CWE-266,IS_INSTANCE_OF
CVE-2025-5430,CWE-89,IS_INSTANCE_OF
CVE-2025-5431,CWE-89,IS_INSTANCE_OF
CVE-2025-5432,CWE-89,IS_INSTANCE_OF
CVE-2025-5433,CWE-89,IS_INSTANCE_OF
CVE-2025-5433,CWE-74,IS_INSTANCE_OF
CVE-2025-5434,CWE-89,IS_INSTANCE_OF
CVE-2025-5434,CWE-74,IS_INSTANCE_OF
CVE-2025-5435,CWE-89,IS_INSTANCE_OF
CVE-2025-5435,CWE-74,IS_INSTANCE_OF
CVE-2025-5436,CWE-200,IS_INSTANCE_OF
CVE-2025-5436,CWE-284,IS_INSTANCE_OF
CVE-2025-5437,CWE-287,IS_INSTANCE_OF
CVE-2025-5438,CWE-77,IS_INSTANCE_OF
CVE-2025-5438,CWE-74,IS_INSTANCE_OF
CVE-2025-5439,CWE-78,IS_INSTANCE_OF
CVE-2025-5439,CWE-77,IS_INSTANCE_OF
CVE-2025-5440,CWE-78,IS_INSTANCE_OF
CVE-2025-5440,CWE-77,IS_INSTANCE_OF
CVE-2025-5441,CWE-78,IS_INSTANCE_OF
CVE-2025-5441,CWE-77,IS_INSTANCE_OF
CVE-2025-5443,CWE-78,IS_INSTANCE_OF
CVE-2025-5444,CWE-78,IS_INSTANCE_OF
CVE-2025-5445,CWE-78,IS_INSTANCE_OF
CVE-2025-5446,CWE-78,IS_INSTANCE_OF
CVE-2025-5446,CWE-77,IS_INSTANCE_OF
CVE-2025-5447,CWE-78,IS_INSTANCE_OF
CVE-2025-5447,CWE-77,IS_INSTANCE_OF
CVE-2025-5473,CWE-190,IS_INSTANCE_OF
CVE-2025-5474,CWE-59,IS_INSTANCE_OF
CVE-2025-5475,CWE-190,IS_INSTANCE_OF
CVE-2025-5476,CWE-653,IS_INSTANCE_OF
CVE-2025-5477,CWE-122,IS_INSTANCE_OF
CVE-2025-5478,CWE-190,IS_INSTANCE_OF
CVE-2025-5479,CWE-122,IS_INSTANCE_OF
CVE-2025-5480,CWE-427,IS_INSTANCE_OF
CVE-2025-5481,CWE-787,IS_INSTANCE_OF
CVE-2025-5482,CWE-620,IS_INSTANCE_OF
CVE-2025-5484,CWE-1390,IS_INSTANCE_OF
CVE-2025-5485,CWE-204,IS_INSTANCE_OF
CVE-2025-5486,CWE-862,IS_INSTANCE_OF
CVE-2025-5487,CWE-89,IS_INSTANCE_OF
CVE-2025-5490,CWE-79,IS_INSTANCE_OF
CVE-2025-5491,CWE-269,IS_INSTANCE_OF
CVE-2025-5492,CWE-77,IS_INSTANCE_OF
CVE-2025-5492,CWE-74,IS_INSTANCE_OF
CVE-2025-5497,CWE-502,IS_INSTANCE_OF
CVE-2025-5498,CWE-20,IS_INSTANCE_OF
CVE-2025-5498,CWE-502,IS_INSTANCE_OF
CVE-2025-5499,CWE-20,IS_INSTANCE_OF
CVE-2025-5499,CWE-502,IS_INSTANCE_OF
CVE-2025-5502,CWE-787,IS_INSTANCE_OF
CVE-2025-5503,CWE-787,IS_INSTANCE_OF
CVE-2025-5503,CWE-119,IS_INSTANCE_OF
CVE-2025-5503,CWE-121,IS_INSTANCE_OF
CVE-2025-5504,CWE-77,IS_INSTANCE_OF
CVE-2025-5504,CWE-74,IS_INSTANCE_OF
CVE-2025-5505,CWE-79,IS_INSTANCE_OF
CVE-2025-5505,CWE-94,IS_INSTANCE_OF
CVE-2025-5506,CWE-79,IS_INSTANCE_OF
CVE-2025-5506,CWE-94,IS_INSTANCE_OF
CVE-2025-5507,CWE-79,IS_INSTANCE_OF
CVE-2025-5507,CWE-94,IS_INSTANCE_OF
CVE-2025-5508,CWE-79,IS_INSTANCE_OF
CVE-2025-5511,CWE-285,IS_INSTANCE_OF
CVE-2025-5511,CWE-266,IS_INSTANCE_OF
CVE-2025-5512,CWE-287,IS_INSTANCE_OF
CVE-2025-5513,CWE-79,IS_INSTANCE_OF
CVE-2025-5513,CWE-94,IS_INSTANCE_OF
CVE-2025-5515,CWE-77,IS_INSTANCE_OF
CVE-2025-5515,CWE-74,IS_INSTANCE_OF
CVE-2025-5516,CWE-79,IS_INSTANCE_OF
CVE-2025-5521,CWE-352,IS_INSTANCE_OF
CVE-2025-5522,CWE-285,IS_INSTANCE_OF
CVE-2025-5522,CWE-266,IS_INSTANCE_OF
CVE-2025-5523,CWE-79,IS_INSTANCE_OF
CVE-2025-5524,CWE-79,IS_INSTANCE_OF
CVE-2025-5525,CWE-78,IS_INSTANCE_OF
CVE-2025-5527,CWE-787,IS_INSTANCE_OF
CVE-2025-5528,CWE-79,IS_INSTANCE_OF
CVE-2025-5531,CWE-79,IS_INSTANCE_OF
CVE-2025-5532,CWE-79,IS_INSTANCE_OF
CVE-2025-5533,CWE-79,IS_INSTANCE_OF
CVE-2025-5534,CWE-79,IS_INSTANCE_OF
CVE-2025-5536,CWE-79,IS_INSTANCE_OF
CVE-2025-5538,CWE-79,IS_INSTANCE_OF
CVE-2025-5539,CWE-79,IS_INSTANCE_OF
CVE-2025-5541,CWE-79,IS_INSTANCE_OF
CVE-2025-5542,CWE-79,IS_INSTANCE_OF
CVE-2025-5543,CWE-79,IS_INSTANCE_OF
CVE-2025-5544,CWE-22,IS_INSTANCE_OF
CVE-2025-5546,CWE-89,IS_INSTANCE_OF
CVE-2025-5546,CWE-74,IS_INSTANCE_OF
CVE-2025-5547,CWE-119,IS_INSTANCE_OF
CVE-2025-5547,CWE-120,IS_INSTANCE_OF
CVE-2025-5548,CWE-119,IS_INSTANCE_OF
CVE-2025-5548,CWE-120,IS_INSTANCE_OF
CVE-2025-5549,CWE-119,IS_INSTANCE_OF
CVE-2025-5549,CWE-120,IS_INSTANCE_OF
CVE-2025-5550,CWE-119,IS_INSTANCE_OF
CVE-2025-5550,CWE-120,IS_INSTANCE_OF
CVE-2025-5551,CWE-119,IS_INSTANCE_OF
CVE-2025-5551,CWE-120,IS_INSTANCE_OF
CVE-2025-5552,CWE-20,IS_INSTANCE_OF
CVE-2025-5552,CWE-502,IS_INSTANCE_OF
CVE-2025-5553,CWE-89,IS_INSTANCE_OF
CVE-2025-5553,CWE-89,IS_INSTANCE_OF
CVE-2025-5553,CWE-74,IS_INSTANCE_OF
CVE-2025-5554,CWE-89,IS_INSTANCE_OF
CVE-2025-5554,CWE-74,IS_INSTANCE_OF
CVE-2025-5556,CWE-89,IS_INSTANCE_OF
CVE-2025-5556,CWE-74,IS_INSTANCE_OF
CVE-2025-5557,CWE-89,IS_INSTANCE_OF
CVE-2025-5557,CWE-89,IS_INSTANCE_OF
CVE-2025-5557,CWE-74,IS_INSTANCE_OF
CVE-2025-5558,CWE-89,IS_INSTANCE_OF
CVE-2025-5558,CWE-74,IS_INSTANCE_OF
CVE-2025-5560,CWE-89,IS_INSTANCE_OF
CVE-2025-5560,CWE-74,IS_INSTANCE_OF
CVE-2025-5561,CWE-89,IS_INSTANCE_OF
CVE-2025-5561,CWE-74,IS_INSTANCE_OF
CVE-2025-5562,CWE-89,IS_INSTANCE_OF
CVE-2025-5562,CWE-74,IS_INSTANCE_OF
CVE-2025-5563,CWE-89,IS_INSTANCE_OF
CVE-2025-5565,CWE-79,IS_INSTANCE_OF
CVE-2025-5566,CWE-89,IS_INSTANCE_OF
CVE-2025-5566,CWE-74,IS_INSTANCE_OF
CVE-2025-5568,CWE-79,IS_INSTANCE_OF
CVE-2025-5569,CWE-89,IS_INSTANCE_OF
CVE-2025-5569,CWE-74,IS_INSTANCE_OF
CVE-2025-5571,CWE-78,IS_INSTANCE_OF
CVE-2025-5571,CWE-77,IS_INSTANCE_OF
CVE-2025-5572,CWE-787,IS_INSTANCE_OF
CVE-2025-5573,CWE-78,IS_INSTANCE_OF
CVE-2025-5574,CWE-89,IS_INSTANCE_OF
CVE-2025-5574,CWE-74,IS_INSTANCE_OF
CVE-2025-5575,CWE-89,IS_INSTANCE_OF
CVE-2025-5576,CWE-89,IS_INSTANCE_OF
CVE-2025-5577,CWE-89,IS_INSTANCE_OF
CVE-2025-5578,CWE-89,IS_INSTANCE_OF
CVE-2025-5579,CWE-89,IS_INSTANCE_OF
CVE-2025-5580,CWE-89,IS_INSTANCE_OF
CVE-2025-5581,CWE-89,IS_INSTANCE_OF
CVE-2025-5582,CWE-89,IS_INSTANCE_OF
CVE-2025-5583,CWE-89,IS_INSTANCE_OF
CVE-2025-5584,CWE-79,IS_INSTANCE_OF
CVE-2025-5584,CWE-94,IS_INSTANCE_OF
CVE-2025-5586,CWE-79,IS_INSTANCE_OF
CVE-2025-5589,CWE-79,IS_INSTANCE_OF
CVE-2025-5592,CWE-120,IS_INSTANCE_OF
CVE-2025-5593,CWE-120,IS_INSTANCE_OF
CVE-2025-5593,CWE-119,IS_INSTANCE_OF
CVE-2025-5593,CWE-120,IS_INSTANCE_OF
CVE-2025-5594,CWE-120,IS_INSTANCE_OF
CVE-2025-5594,CWE-119,IS_INSTANCE_OF
CVE-2025-5594,CWE-120,IS_INSTANCE_OF
CVE-2025-5595,CWE-119,IS_INSTANCE_OF
CVE-2025-5595,CWE-120,IS_INSTANCE_OF
CVE-2025-5596,CWE-119,IS_INSTANCE_OF
CVE-2025-5596,CWE-120,IS_INSTANCE_OF
CVE-2025-5599,CWE-89,IS_INSTANCE_OF
CVE-2025-5600,CWE-787,IS_INSTANCE_OF
CVE-2025-5601,CWE-120,IS_INSTANCE_OF
CVE-2025-5602,CWE-89,IS_INSTANCE_OF
CVE-2025-5602,CWE-74,IS_INSTANCE_OF
CVE-2025-5603,CWE-89,IS_INSTANCE_OF
CVE-2025-5603,CWE-74,IS_INSTANCE_OF
CVE-2025-5604,CWE-89,IS_INSTANCE_OF
CVE-2025-5604,CWE-74,IS_INSTANCE_OF
CVE-2025-5606,CWE-77,IS_INSTANCE_OF
CVE-2025-5607,CWE-120,IS_INSTANCE_OF
CVE-2025-5607,CWE-119,IS_INSTANCE_OF
CVE-2025-5607,CWE-120,IS_INSTANCE_OF
CVE-2025-5608,CWE-120,IS_INSTANCE_OF
CVE-2025-5608,CWE-119,IS_INSTANCE_OF
CVE-2025-5608,CWE-120,IS_INSTANCE_OF
CVE-2025-5609,CWE-120,IS_INSTANCE_OF
CVE-2025-5609,CWE-119,IS_INSTANCE_OF
CVE-2025-5609,CWE-120,IS_INSTANCE_OF
CVE-2025-5610,CWE-89,IS_INSTANCE_OF
CVE-2025-5610,CWE-74,IS_INSTANCE_OF
CVE-2025-5611,CWE-89,IS_INSTANCE_OF
CVE-2025-5611,CWE-74,IS_INSTANCE_OF
CVE-2025-5612,CWE-89,IS_INSTANCE_OF
CVE-2025-5613,CWE-89,IS_INSTANCE_OF
CVE-2025-5614,CWE-89,IS_INSTANCE_OF
CVE-2025-5614,CWE-74,IS_INSTANCE_OF
CVE-2025-5615,CWE-89,IS_INSTANCE_OF
CVE-2025-5615,CWE-74,IS_INSTANCE_OF
CVE-2025-5616,CWE-89,IS_INSTANCE_OF
CVE-2025-5617,CWE-89,IS_INSTANCE_OF
CVE-2025-5618,CWE-89,IS_INSTANCE_OF
CVE-2025-5619,CWE-787,IS_INSTANCE_OF
CVE-2025-5620,CWE-78,IS_INSTANCE_OF
CVE-2025-5621,CWE-78,IS_INSTANCE_OF
CVE-2025-5622,CWE-787,IS_INSTANCE_OF
CVE-2025-5623,CWE-787,IS_INSTANCE_OF
CVE-2025-5624,CWE-787,IS_INSTANCE_OF
CVE-2025-5625,CWE-89,IS_INSTANCE_OF
CVE-2025-5626,CWE-89,IS_INSTANCE_OF
CVE-2025-5627,CWE-89,IS_INSTANCE_OF
CVE-2025-5628,CWE-79,IS_INSTANCE_OF
CVE-2025-5629,CWE-120,IS_INSTANCE_OF
CVE-2025-5630,CWE-787,IS_INSTANCE_OF
CVE-2025-5631,CWE-89,IS_INSTANCE_OF
CVE-2025-5632,CWE-89,IS_INSTANCE_OF
CVE-2025-5633,CWE-89,IS_INSTANCE_OF
CVE-2025-5634,CWE-119,IS_INSTANCE_OF
CVE-2025-5634,CWE-120,IS_INSTANCE_OF
CVE-2025-5635,CWE-120,IS_INSTANCE_OF
CVE-2025-5635,CWE-119,IS_INSTANCE_OF
CVE-2025-5635,CWE-120,IS_INSTANCE_OF
CVE-2025-5636,CWE-119,IS_INSTANCE_OF
CVE-2025-5636,CWE-120,IS_INSTANCE_OF
CVE-2025-5637,CWE-119,IS_INSTANCE_OF
CVE-2025-5637,CWE-120,IS_INSTANCE_OF
CVE-2025-5638,CWE-89,IS_INSTANCE_OF
CVE-2025-5639,CWE-89,IS_INSTANCE_OF
CVE-2025-5640,CWE-119,IS_INSTANCE_OF
CVE-2025-5640,CWE-121,IS_INSTANCE_OF
CVE-2025-5641,CWE-119,IS_INSTANCE_OF
CVE-2025-5642,CWE-119,IS_INSTANCE_OF
CVE-2025-5643,CWE-119,IS_INSTANCE_OF
CVE-2025-5644,CWE-119,IS_INSTANCE_OF
CVE-2025-5644,CWE-416,IS_INSTANCE_OF
CVE-2025-5645,CWE-119,IS_INSTANCE_OF
CVE-2025-5646,CWE-119,IS_INSTANCE_OF
CVE-2025-5647,CWE-119,IS_INSTANCE_OF
CVE-2025-5650,CWE-89,IS_INSTANCE_OF
CVE-2025-5651,CWE-79,IS_INSTANCE_OF
CVE-2025-5652,CWE-89,IS_INSTANCE_OF
CVE-2025-5653,CWE-89,IS_INSTANCE_OF
CVE-2025-5653,CWE-74,IS_INSTANCE_OF
CVE-2025-5654,CWE-89,IS_INSTANCE_OF
CVE-2025-5654,CWE-74,IS_INSTANCE_OF
CVE-2025-5655,CWE-89,IS_INSTANCE_OF
CVE-2025-5655,CWE-74,IS_INSTANCE_OF
CVE-2025-5656,CWE-89,IS_INSTANCE_OF
CVE-2025-5656,CWE-74,IS_INSTANCE_OF
CVE-2025-5657,CWE-89,IS_INSTANCE_OF
CVE-2025-5657,CWE-74,IS_INSTANCE_OF
CVE-2025-5658,CWE-89,IS_INSTANCE_OF
CVE-2025-5658,CWE-74,IS_INSTANCE_OF
CVE-2025-5659,CWE-89,IS_INSTANCE_OF
CVE-2025-5660,CWE-89,IS_INSTANCE_OF
CVE-2025-5661,CWE-79,IS_INSTANCE_OF
CVE-2025-5661,CWE-79,IS_INSTANCE_OF
CVE-2025-5661,CWE-94,IS_INSTANCE_OF
CVE-2025-5663,CWE-89,IS_INSTANCE_OF
CVE-2025-5664,CWE-119,IS_INSTANCE_OF
CVE-2025-5664,CWE-120,IS_INSTANCE_OF
CVE-2025-5665,CWE-119,IS_INSTANCE_OF
CVE-2025-5665,CWE-120,IS_INSTANCE_OF
CVE-2025-5666,CWE-119,IS_INSTANCE_OF
CVE-2025-5666,CWE-120,IS_INSTANCE_OF
CVE-2025-5667,CWE-119,IS_INSTANCE_OF
CVE-2025-5667,CWE-120,IS_INSTANCE_OF
CVE-2025-5668,CWE-89,IS_INSTANCE_OF
CVE-2025-5669,CWE-89,IS_INSTANCE_OF
CVE-2025-5670,CWE-89,IS_INSTANCE_OF
CVE-2025-5671,CWE-119,IS_INSTANCE_OF
CVE-2025-5671,CWE-120,IS_INSTANCE_OF
CVE-2025-5672,CWE-119,IS_INSTANCE_OF
CVE-2025-5672,CWE-120,IS_INSTANCE_OF
CVE-2025-5673,CWE-89,IS_INSTANCE_OF
CVE-2025-5674,CWE-89,IS_INSTANCE_OF
CVE-2025-5674,CWE-74,IS_INSTANCE_OF
CVE-2025-5675,CWE-89,IS_INSTANCE_OF
CVE-2025-5675,CWE-74,IS_INSTANCE_OF
CVE-2025-5676,CWE-89,IS_INSTANCE_OF
CVE-2025-5676,CWE-74,IS_INSTANCE_OF
CVE-2025-5677,CWE-89,IS_INSTANCE_OF
CVE-2025-5677,CWE-74,IS_INSTANCE_OF
CVE-2025-5679,CWE-20,IS_INSTANCE_OF
CVE-2025-5679,CWE-502,IS_INSTANCE_OF
CVE-2025-5680,CWE-20,IS_INSTANCE_OF
CVE-2025-5680,CWE-502,IS_INSTANCE_OF
CVE-2025-5685,CWE-787,IS_INSTANCE_OF
CVE-2025-5686,CWE-80,IS_INSTANCE_OF
CVE-2025-5693,CWE-89,IS_INSTANCE_OF
CVE-2025-5693,CWE-74,IS_INSTANCE_OF
CVE-2025-5694,CWE-89,IS_INSTANCE_OF
